No.;Data perangkat;Unit;Merk;Tipe;S/N;Lokasi;Data Pemeliharaan;IP
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06588;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06586;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06584;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 10942;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06539;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06556;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 10935;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06490;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 10807;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 10939;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06494;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06546;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06558;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06549;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06581;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06593;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 10932;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 10933;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06518;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06526;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06673;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06644;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06567;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06423;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06562;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 10586;Terpasang;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 10568;Spare;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 10574;Spare;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 10607;Spare;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06459;Spare;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 06650;Spare;;
;UPS 1500VA;1;APC;BR1500GI;3B1428X 10604;Spare;;
;;;;;;;;
15;Printer manifest;1;Epson;LX-310;Q7FY151971;;;
;Printer manifest;1;Epson;LX-310;Q7FY153420;;;
;Printer manifest;1;Epson;LX-310;Q7FY152568;;;
;Printer manifest;1;Epson;LX-310;Q7FY146976;;;
;Printer manifest;1;Epson;LX-310;Q7FY144159;;;
;Printer manifest;1;Epson;LX-310;Q7FY144556;;;
;Printer manifest;1;Epson;LX-310;Q7FY144167;;;
16;Scanner;4;Access;LSR-116;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
